title,category,price_gbp,rating,availability,url,price_band
My Dream Rises,Romance,14.12,5,In stock,https://books.toscrape.com/catalogue/book-962/index.html,Mid (£10-20)
A Journey,Thriller,58.88,3,In stock,https://books.toscrape.com/catalogue/book-963/index.html,Premium (£35+)
Bright Heart,Psychology,3.51,2,In stock,https://books.toscrape.com/catalogue/book-964/index.html,Budget (£0-10)
The Journey Again,Biography,3.55,3,Out of stock,https://books.toscrape.com/catalogue/book-965/index.html,Budget (£0-10)
Last Secret Again,Young Adult,35.66,3,In stock,https://books.toscrape.com/catalogue/book-966/index.html,Premium (£35+)
My World Returns,Biography,56.97,3,In stock,https://books.toscrape.com/catalogue/book-967/index.html,Premium (£35+)
The World Returns,Science Fiction,6.85,4,In stock,https://books.toscrape.com/catalogue/book-968/index.html,Budget (£0-10)
The Journey Returns,Self Help,11.13,4,Out of stock,https://books.toscrape.com/catalogue/book-969/index.html,Mid (£10-20)
Dark Journey Forever,Crime,22.62,4,In stock,https://books.toscrape.com/catalogue/book-970/index.html,Upper-Mid (£20-35)
First Journey Falls,Horror,26.02,4,In stock,https://books.toscrape.com/catalogue/book-971/index.html,Upper-Mid (£20-35)
Last Promise Speaks,Romance,31.66,4,In stock,https://books.toscrape.com/catalogue/book-972/index.html,Upper-Mid (£20-35)
One Path Rises,Science Fiction,20.36,2,In stock,https://books.toscrape.com/catalogue/book-973/index.html,Upper-Mid (£20-35)
First Dream Again,Business,14.32,3,Out of stock,https://books.toscrape.com/catalogue/book-974/index.html,Mid (£10-20)
The Path Again,Crime,56.4,3,In stock,https://books.toscrape.com/catalogue/book-975/index.html,Premium (£35+)
My Light Lives,Poetry,39.85,2,In stock,https://books.toscrape.com/catalogue/book-976/index.html,Premium (£35+)
My Journey Falls,Romance,44.74,5,Out of stock,https://books.toscrape.com/catalogue/book-977/index.html,Premium (£35+)
First Journey Returns,Travel,12.81,5,In stock,https://books.toscrape.com/catalogue/book-978/index.html,Mid (£10-20)
Lost Heart Rises,Crime,17.43,4,In stock,https://books.toscrape.com/catalogue/book-979/index.html,Mid (£10-20)
First Path Speaks,Horror,22.01,4,In stock,https://books.toscrape.com/catalogue/book-980/index.html,Upper-Mid (£20-35)
Dark Dream Forever,Business,7.37,3,In stock,https://books.toscrape.com/catalogue/book-981/index.html,Budget (£0-10)
The Shadow Lives,Historical Fiction,49.98,4,In stock,https://books.toscrape.com/catalogue/book-982/index.html,Premium (£35+)
A Journey Speaks,Travel,10.01,4,In stock,https://books.toscrape.com/catalogue/book-983/index.html,Mid (£10-20)
Dark World Rises,Business,12.91,4,In stock,https://books.toscrape.com/catalogue/book-984/index.html,Mid (£10-20)
The Light Again,Classics,33.25,5,In stock,https://books.toscrape.com/catalogue/book-985/index.html,Upper-Mid (£20-35)
The Secret Forever,Travel,51.31,3,In stock,https://books.toscrape.com/catalogue/book-986/index.html,Premium (£35+)
First Shadow Rises,Self Help,53.19,3,In stock,https://books.toscrape.com/catalogue/book-987/index.html,Premium (£35+)
Dark World Speaks,Crime,46.07,4,In stock,https://books.toscrape.com/catalogue/book-988/index.html,Premium (£35+)
The Light Rises,Crime,34.17,3,In stock,https://books.toscrape.com/catalogue/book-989/index.html,Upper-Mid (£20-35)
One Storm,Horror,37.39,3,In stock,https://books.toscrape.com/catalogue/book-990/index.html,Premium (£35+)
Lost Secret Falls,Historical Fiction,8.56,3,In stock,https://books.toscrape.com/catalogue/book-991/index.html,Budget (£0-10)
Last Secret Returns,Psychology,21.36,3,In stock,https://books.toscrape.com/catalogue/book-992/index.html,Upper-Mid (£20-35)
A Promise Again,Self Help,35.95,5,In stock,https://books.toscrape.com/catalogue/book-993/index.html,Premium (£35+)
First Heart Speaks,Mystery,32.76,1,Out of stock,https://books.toscrape.com/catalogue/book-994/index.html,Upper-Mid (£20-35)
The Storm Lives,Biography,2.2,4,In stock,https://books.toscrape.com/catalogue/book-995/index.html,Budget (£0-10)
A Dream Falls,Travel,34.77,5,In stock,https://books.toscrape.com/catalogue/book-996/index.html,Upper-Mid (£20-35)
First Dream Dies,Travel,10.83,3,In stock,https://books.toscrape.com/catalogue/book-997/index.html,Mid (£10-20)
One Promise,Science Fiction,50.57,4,In stock,https://books.toscrape.com/catalogue/book-998/index.html,Premium (£35+)
A Heart Again,Humor,24.72,3,In stock,https://books.toscrape.com/catalogue/book-999/index.html,Upper-Mid (£20-35)
Dark Light Returns,Biography,4.97,5,In stock,https://books.toscrape.com/catalogue/book-1000/index.html,Budget (£0-10)
